customer_id,first_name,last_name,date_of_birth,gender,city,province,country,customer_since,customer_status
105176,Michael,Lee,1964-09-12,Female,Montreal,Quebec,Canada,2014-11-26,Active
105177,David,Garcia,1980-12-08,Male,Laval,Quebec,Canada,2017-10-15,Active
105178,Daniel,Martin,1970-02-10,Male,Toronto,Ontario,Canada,2001-09-19,Active
105179,John,Anderson,1944-09-28,Female,Brampton,Ontario,Canada,2022-12-24,Active
105180,Daniel,Jackson,1984-08-28,Male,Quebec City,Quebec,Canada,2008-02-25,Active
105181,Emma,Smith,1963-02-04,Male,Quebec City,Quebec,Canada,1996-06-15,Inactive
105182,Sophia,Thomas,1953-02-21,Female,Mississauga,Ontario,Canada,1991-01-02,Active
105183,Jessica,Martin,1957-04-13,Female,Toronto,Ontario,Canada,1994-02-28,Active
105184,Mia,Lewis,1987-08-22,Female,Hamilton,Ontario,Canada,2012-11-01,Active
105185,Sophia,Lewis,1988-12-01,Female,Calgary,Alberta,Canada,2016-04-27,Active
105186,Jessica,Clark,1962-06-28,Male,Edmonton,Alberta,Canada,2024-08-30,Active
105187,Emma,Smith,1965-06-22,Male,Mississauga,Ontario,Canada,2004-05-05,Active
105188,John,Clark,1995-08-12,Female,Victoria,British Columbia,Canada,2021-10-20,Active
105189,Emma,Taylor,1973-11-14,Male,Regina,Saskatchewan,Canada,2015-02-08,Active
105190,Robert,Martin,1967-06-02,Male,Mississauga,Ontario,Canada,2012-07-16,Active
105191,Olivia,Lee,1997-11-16,Male,Brampton,Ontario,Canada,2019-06-14,Inactive
105192,Mia,Lewis,1947-02-23,Male,Ottawa,Ontario,Canada,1982-08-04,Inactive
105193,Sarah,Martin,1986-10-02,Male,Mississauga,Ontario,Canada,2012-09-30,Active
105194,John,Anderson,1981-09-21,Male,Calgary,Alberta,Canada,2009-07-15,Active
105195,William,White,1969-01-17,Female,Edmonton,Alberta,Canada,2019-09-26,Inactive
105196,Daniel,Thompson,1991-03-28,Female,Laval,Quebec,Canada,2017-05-12,Active
105197,Ava,White,1961-08-16,Female,Hamilton,Ontario,Canada,2023-06-13,Active
105198,Ava,Jackson,1982-11-07,Male,Calgary,Alberta,Canada,2026-01-24,Inactive
105199,Emily,Jackson,1960-03-20,Male,Ottawa,Ontario,Canada,2011-02-22,Active
105200,Ava,Harris,1993-01-23,Female,Brampton,Ontario,Canada,2021-06-24,Active
105201,Daniel,Smith,1970-04-23,Male,Ottawa,Ontario,Canada,1993-02-05,Active
105202,Daniel,Lee,1994-08-29,Male,Edmonton,Alberta,Canada,2014-10-26,Active
105203,Emma,Brown,1980-07-30,Female,Vancouver,British Columbia,Canada,2018-07-16,Active
105204,Olivia,Lee,1946-08-30,Female,Victoria,British Columbia,Canada,2026-02-07,Active
105205,Sarah,Smith,1982-10-16,Male,Vancouver,British Columbia,Canada,2021-08-01,Active
105206,Daniel,White,1944-02-12,Female,Brampton,Ontario,Canada,1979-07-02,Closed
105207,Olivia,Jackson,1990-03-12,Female,Hamilton,Ontario,Canada,2020-09-21,Active
105208,Sophia,Harris,1958-02-17,Female,Calgary,Alberta,Canada,2007-07-20,Active
105209,Sarah,Jackson,2005-11-20,Male,Saskatoon,Saskatchewan,Canada,2024-01-14,Active
105210,James,Lewis,1958-02-26,Female,Laval,Quebec,Canada,2020-05-11,Active
105211,John,Smith,1972-08-03,Female,Mississauga,Ontario,Canada,2003-02-06,Active
105212,Michael,Lee,1979-06-20,Male,Saint John,New Brunswick,Canada,2015-06-13,Active
105213,Daniel,Thompson,1952-12-26,Female,Toronto,Ontario,Canada,1989-11-04,Active
105214,Jessica,Garcia,1958-06-07,Female,Ottawa,Ontario,Canada,2022-12-11,Active
105215,Emma,Wilson,2005-04-02,Male,Toronto,Ontario,Canada,2024-11-06,Active
105216,David,Smith,1966-12-26,Male,Mississauga,Ontario,Canada,2020-05-02,Active
105217,Sophia,Thomas,1992-08-08,Male,Vancouver,British Columbia,Canada,2025-09-13,Active
105218,Jessica,Anderson,1972-07-31,Female,Surrey,British Columbia,Canada,1991-11-04,Active
105219,James,Garcia,1957-05-20,Male,Brampton,Ontario,Canada,1997-01-04,Active
105220,William,Lewis,1981-11-07,Female,Hamilton,Ontario,Canada,2018-04-08,Active
105221,Robert,Jackson,1952-09-26,Male,Quebec City,Quebec,Canada,2017-11-14,Inactive
105222,Mia,Garcia,2006-10-18,Female,Montreal,Quebec,Canada,2026-02-22,Active
105223,Mia,Smith,1986-07-25,Female,Mississauga,Ontario,Canada,2019-02-20,Active
105224,Emma,Garcia,1987-05-18,Female,Ottawa,Ontario,Canada,2013-04-17,Active
105225,Sarah,Brown,1945-08-19,Female,Edmonton,Alberta,Canada,1973-12-29,Active
105226,Sarah,Thompson,1960-09-29,Male,St. John's,Newfoundland and Labrador,Canada,2022-05-01,Active
105227,Robert,Thomas,1968-05-10,Male,Ottawa,Ontario,Canada,1988-02-18,Active
105228,Sophia,Jackson,1966-02-06,Female,Surrey,British Columbia,Canada,2018-03-11,Active
105229,John,Anderson,1951-03-02,Male,Red Deer,Alberta,Canada,1971-03-18,Active
105230,Robert,Jackson,1946-10-01,Female,Ottawa,Ontario,Canada,1987-06-24,Active
105231,Michael,Lewis,1981-07-10,Female,Winnipeg,Manitoba,Canada,2022-11-07,Inactive
105232,Sarah,Clark,1970-06-06,Female,Quebec City,Quebec,Canada,1996-12-16,Closed
105233,Robert,Thomas,1959-02-01,Male,Laval,Quebec,Canada,1990-03-07,Active
105234,Michael,Anderson,1981-02-11,Female,Montreal,Quebec,Canada,2004-12-20,Active
105235,William,White,2006-06-02,Male,Ottawa,Ontario,Canada,2025-12-13,Active
105236,Emma,Thompson,2003-10-25,Female,Red Deer,Alberta,Canada,2022-11-19,Active
105237,Emily,Wilson,1999-04-17,Female,Surrey,British Columbia,Canada,2023-10-31,Active
105238,Emma,Thompson,1960-11-17,Female,Hamilton,Ontario,Canada,2007-01-13,Active
105239,Mia,Lee,1954-09-20,Female,Montreal,Quebec,Canada,2020-11-23,Active
105240,Mia,Clark,1959-05-05,Male,Halifax,Nova Scotia,Canada,2009-01-17,Inactive
105241,William,Harris,1963-07-17,Female,Winnipeg,Manitoba,Canada,1999-09-15,Active
105242,Mia,Anderson,1945-01-31,Female,Victoria,British Columbia,Canada,1972-07-19,Active
105243,Mia,Anderson,1963-10-12,Male,Toronto,Ontario,Canada,2001-09-06,Closed
105244,Ava,Garcia,1980-03-15,Female,Brampton,Ontario,Canada,2013-10-25,Active
105245,William,Jackson,1959-09-29,Female,Brampton,Ontario,Canada,2023-05-18,Active
105246,David,Brown,2006-09-27,Female,Edmonton,Alberta,Canada,2025-03-22,Active
105247,Emily,Thompson,1997-06-24,Female,Edmonton,Alberta,Canada,2019-10-04,Active
105248,Mia,Wilson,1967-05-19,Male,Regina,Saskatchewan,Canada,2022-12-19,Active
105249,Mia,Lee,1969-12-21,Female,Mississauga,Ontario,Canada,2023-07-01,Active
105250,Emily,Jackson,1975-05-13,Male,Saint John,New Brunswick,Canada,2021-11-18,Active
105251,Michael,Thomas,1964-11-24,Female,Moncton,New Brunswick,Canada,1990-09-29,Active
105252,Daniel,Smith,1947-09-02,Male,Vancouver,British Columbia,Canada,1972-09-21,Active
105253,Olivia,Wilson,1968-03-16,Female,Winnipeg,Manitoba,Canada,2001-05-31,Active
105254,Emily,Lee,1979-12-24,Male,Quebec City,Quebec,Canada,2005-03-20,Active
105255,William,Harris,1960-01-13,Male,Toronto,Ontario,Canada,1993-04-09,Active
105256,William,Lewis,1957-03-26,Male,Toronto,Ontario,Canada,2023-10-24,Closed
105257,James,Lee,1976-10-26,Female,Toronto,Ontario,Canada,2011-12-15,Active
105258,Robert,Smith,1944-12-21,Male,Brampton,Ontario,Canada,1982-01-05,Active
105259,Olivia,Thomas,1990-08-13,Male,Vancouver,British Columbia,Canada,2021-10-04,Active
105260,David,Clark,1987-01-30,Male,Toronto,Ontario,Canada,2022-09-09,Active
105261,Ava,White,2004-10-30,Male,Brampton,Ontario,Canada,2024-06-26,Active
105262,John,White,1953-04-22,Female,Brampton,Ontario,Canada,1974-02-05,Inactive
105263,Emily,Harris,1994-04-15,Male,Victoria,British Columbia,Canada,2018-12-31,Active
105264,Sarah,Thompson,1950-05-16,Male,Regina,Saskatchewan,Canada,1990-12-23,Active
105265,Emma,Lee,1992-06-20,Male,Laval,Quebec,Canada,2013-07-17,Active
105266,Mia,Lewis,1958-05-17,Male,Red Deer,Alberta,Canada,2007-04-18,Active
105267,Emily,Martin,1995-10-05,Male,Moncton,New Brunswick,Canada,2023-04-05,Active
105268,Jessica,Harris,1952-08-30,Male,Surrey,British Columbia,Canada,1993-01-14,Active
105269,Olivia,Thomas,1995-02-05,Male,Surrey,British Columbia,Canada,2018-04-14,Active
105270,Sarah,Brown,1983-03-29,Male,Victoria,British Columbia,Canada,2021-05-05,Active
105271,Michael,Thompson,1946-11-14,Male,Moncton,New Brunswick,Canada,1975-11-27,Active
105272,Daniel,Smith,1960-10-28,Female,Brampton,Ontario,Canada,2025-09-15,Active
105273,David,Thompson,1973-12-17,Male,Red Deer,Alberta,Canada,2006-07-02,Active
105274,Daniel,White,1986-04-10,Female,Montreal,Quebec,Canada,2015-10-10,Active
105275,Jessica,Garcia,1990-04-15,Female,Hamilton,Ontario,Canada,2019-02-26,Inactive
105276,David,Lee,1978-05-25,Female,Surrey,British Columbia,Canada,2010-06-06,Active
105277,David,Harris,1987-07-15,Male,Calgary,Alberta,Canada,2006-07-25,Active
105278,Emma,Harris,1966-04-12,Female,Edmonton,Alberta,Canada,2014-02-21,Active
105279,William,White,1964-08-04,Female,Regina,Saskatchewan,Canada,2022-01-24,Active
105280,Michael,Thomas,1956-03-10,Female,Surrey,British Columbia,Canada,2013-09-28,Active
105281,Olivia,Brown,1986-01-05,Female,Montreal,Quebec,Canada,2019-08-07,Active
105282,Olivia,Smith,1986-05-20,Male,Saskatoon,Saskatchewan,Canada,2005-09-18,Active
105283,Emma,Thompson,2001-07-19,Female,Ottawa,Ontario,Canada,2025-02-20,Active
105284,Sophia,Lewis,1977-01-14,Female,Toronto,Ontario,Canada,2008-11-16,Active
105285,Ava,Smith,1982-09-07,Male,Laval,Quebec,Canada,2008-08-02,Active
105286,Emily,Anderson,1989-05-31,Male,Laval,Quebec,Canada,2017-01-12,Active
105287,Robert,Martin,1998-12-12,Female,Victoria,British Columbia,Canada,2019-03-02,Active
105288,Emma,Thompson,1975-11-20,Male,Red Deer,Alberta,Canada,2003-12-18,Active
105289,David,Garcia,1991-01-20,Female,Toronto,Ontario,Canada,2023-05-03,Active
105290,Robert,Thompson,1994-07-13,Male,Red Deer,Alberta,Canada,2023-04-06,Inactive
105291,Emma,Brown,1980-09-19,Female,Vancouver,British Columbia,Canada,2014-05-12,Active
105292,Mia,Taylor,1978-08-20,Male,Halifax,Nova Scotia,Canada,2023-04-10,Active
105293,William,White,1986-01-06,Female,Toronto,Ontario,Canada,2007-07-21,Active
105294,Olivia,Smith,1995-03-29,Female,Vancouver,British Columbia,Canada,2024-08-03,Active
105295,Mia,Thomas,1979-02-11,Female,Calgary,Alberta,Canada,2011-03-17,Active
105296,Sophia,Thomas,1978-08-19,Male,Montreal,Quebec,Canada,2015-09-01,Active
105297,James,Lee,1957-09-18,Male,Hamilton,Ontario,Canada,2018-05-11,Active
105298,Jessica,Anderson,2004-08-03,Male,Toronto,Ontario,Canada,2025-10-29,Active
105299,Michael,Lee,1947-08-05,Male,Ottawa,Ontario,Canada,2026-02-07,Active
105300,Emma,Thompson,1997-10-01,Female,Montreal,Quebec,Canada,2018-04-15,Active
105301,John,Thompson,1968-02-25,Male,Victoria,British Columbia,Canada,1993-01-03,Active
105302,Ava,Clark,1960-01-04,Male,Quebec City,Quebec,Canada,1979-04-05,Active
105303,Michael,Clark,1958-04-11,Female,Surrey,British Columbia,Canada,2010-03-05,Active
105304,Daniel,Taylor,1989-11-15,Male,Toronto,Ontario,Canada,2017-07-09,Active
105305,David,Jackson,1962-03-30,Male,Hamilton,Ontario,Canada,2011-02-28,Active
105306,Emma,White,1952-04-25,Female,Edmonton,Alberta,Canada,1993-06-01,Active
105307,William,Lee,1973-01-06,Male,Calgary,Alberta,Canada,2003-06-19,Active
105308,Sophia,Smith,2001-05-26,Female,Victoria,British Columbia,Canada,2025-10-21,Active
105309,John,White,1998-09-23,Female,Victoria,British Columbia,Canada,2018-07-14,Active
105310,Daniel,Taylor,1965-10-08,Male,Moncton,New Brunswick,Canada,2017-08-14,Inactive
105311,Mia,Taylor,1984-09-16,Female,Halifax,Nova Scotia,Canada,2005-04-03,Active
105312,Mia,Garcia,1974-01-29,Female,Vancouver,British Columbia,Canada,2005-04-14,Active
105313,David,Taylor,1969-02-02,Male,Ottawa,Ontario,Canada,1988-12-19,Inactive
105314,William,Garcia,1945-04-18,Female,Toronto,Ontario,Canada,1964-05-25,Active
105315,Daniel,Lee,1953-10-23,Male,Victoria,British Columbia,Canada,1973-10-05,Active
105316,Emily,Garcia,1998-08-29,Female,Quebec City,Quebec,Canada,2019-05-30,Active
105317,Emily,Wilson,2004-08-31,Female,Mississauga,Ontario,Canada,2026-06-10,Active
105318,John,Wilson,2003-09-22,Male,Brampton,Ontario,Canada,2023-07-04,Inactive
105319,Sophia,Jackson,2004-03-19,Male,Saskatoon,Saskatchewan,Canada,2024-12-12,Inactive
105320,David,Harris,1973-08-22,Male,Toronto,Ontario,Canada,2015-04-24,Active
105321,Robert,Garcia,1948-02-23,Female,Red Deer,Alberta,Canada,2019-02-21,Active
105322,Emma,Jackson,1955-11-02,Female,Winnipeg,Manitoba,Canada,2021-07-22,Active
105323,Olivia,Wilson,1994-01-19,Male,Surrey,British Columbia,Canada,2012-08-11,Active
105324,William,Lee,1987-09-16,Male,Mississauga,Ontario,Canada,2010-05-04,Active
105325,Mia,Lewis,2006-04-15,Female,Red Deer,Alberta,Canada,2026-02-11,Active
105326,William,Martin,1962-09-16,Male,Surrey,British Columbia,Canada,2016-10-29,Active
105327,Emily,Thompson,1969-02-12,Male,Mississauga,Ontario,Canada,2025-11-28,Active
105328,David,Lee,2004-06-24,Male,Victoria,British Columbia,Canada,2025-07-12,Active
105329,Michael,White,2001-08-15,Female,Hamilton,Ontario,Canada,2023-05-25,Active
105330,Sarah,Wilson,1963-08-09,Male,Victoria,British Columbia,Canada,1997-07-08,Active
105331,Emily,Martin,2004-04-24,Female,Winnipeg,Manitoba,Canada,2024-05-12,Active
105332,Emma,Jackson,1980-04-08,Female,Quebec City,Quebec,Canada,1998-09-22,Active
105333,William,Garcia,2006-07-17,Male,Halifax,Nova Scotia,Canada,2025-12-30,Active
105334,Mia,Garcia,1947-02-11,Female,Quebec City,Quebec,Canada,1967-02-16,Inactive
105335,Jessica,White,1980-04-13,Male,Calgary,Alberta,Canada,2016-09-02,Active
105336,John,Thomas,2006-05-11,Male,Edmonton,Alberta,Canada,2025-10-15,Active
105337,Sophia,Jackson,2004-08-17,Female,Hamilton,Ontario,Canada,2026-08-09,Active
105338,Emily,Martin,1980-04-19,Male,Regina,Saskatchewan,Canada,2022-04-30,Active
105339,William,Martin,1946-09-01,Female,Saskatoon,Saskatchewan,Canada,2009-11-15,Active
105340,Sarah,White,2005-06-11,Female,Mississauga,Ontario,Canada,2025-06-24,Active
105341,Robert,White,1953-12-17,Male,Red Deer,Alberta,Canada,1988-03-15,Active
105342,Jessica,Lee,1962-12-11,Female,Ottawa,Ontario,Canada,2016-04-26,Active
105343,Emily,Taylor,1999-03-20,Female,Hamilton,Ontario,Canada,2022-06-12,Active
105344,Daniel,Wilson,1977-03-18,Male,Toronto,Ontario,Canada,2011-01-10,Active
105345,Robert,Garcia,1960-03-29,Female,Quebec City,Quebec,Canada,2008-04-29,Active
105346,William,Lee,1945-02-27,Female,Toronto,Ontario,Canada,1979-11-07,Active
105347,Sarah,Martin,1955-06-20,Male,Ottawa,Ontario,Canada,1987-04-27,Active
105348,Sarah,Jackson,1992-07-24,Male,Halifax,Nova Scotia,Canada,2011-03-14,Closed
105349,Robert,Thomas,1989-02-25,Male,Quebec City,Quebec,Canada,2014-09-14,Active
105350,Emily,White,1954-06-28,Male,Edmonton,Alberta,Canada,2016-10-08,Active
105351,David,Smith,2000-10-07,Male,Hamilton,Ontario,Canada,2019-06-08,Closed
105352,Sarah,White,1970-10-18,Female,Hamilton,Ontario,Canada,2006-10-03,Active
105353,John,Anderson,1988-01-22,Female,Calgary,Alberta,Canada,2023-07-30,Active
105354,Sarah,Taylor,1986-03-19,Female,Hamilton,Ontario,Canada,2023-11-22,Active
105355,Sophia,Harris,1951-04-10,Male,Laval,Quebec,Canada,2022-09-24,Active
105356,Emma,Lee,1949-03-04,Male,Charlottetown,Prince Edward Island,Canada,1989-03-12,Active
105357,Olivia,Taylor,1982-08-16,Male,Toronto,Ontario,Canada,2009-05-15,Active
105358,Sophia,Lewis,1993-05-15,Male,Laval,Quebec,Canada,2015-08-04,Active
105359,James,White,2003-02-26,Female,Vancouver,British Columbia,Canada,2023-06-11,Active
105360,William,Lee,1994-10-07,Male,Ottawa,Ontario,Canada,2022-01-14,Active
105361,Jessica,Thomas,1980-12-12,Female,Victoria,British Columbia,Canada,2017-10-10,Active
105362,Emma,Lee,1977-06-21,Male,Laval,Quebec,Canada,2014-04-28,Active
105363,Emily,Martin,1969-06-18,Female,Mississauga,Ontario,Canada,2005-08-15,Active
105364,Emma,Thompson,1982-02-10,Female,Montreal,Quebec,Canada,2018-10-24,Active
105365,Robert,Harris,2004-05-06,Female,Laval,Quebec,Canada,2023-10-28,Closed
105366,Michael,Jackson,1949-12-07,Female,Vancouver,British Columbia,Canada,1973-04-12,Active
105367,John,White,1974-02-22,Female,Saskatoon,Saskatchewan,Canada,2025-05-05,Active
105368,Emily,Clark,1972-04-10,Female,Calgary,Alberta,Canada,1993-04-22,Inactive
105369,Jessica,Garcia,1963-02-28,Male,Hamilton,Ontario,Canada,2019-11-12,Active
105370,Robert,Smith,1996-12-28,Male,Moncton,New Brunswick,Canada,2021-08-27,Active
105371,Sophia,Thompson,1978-06-15,Female,Calgary,Alberta,Canada,2026-02-26,Active
105372,Sophia,Clark,1949-08-17,Male,Toronto,Ontario,Canada,1999-12-30,Active
105373,William,Garcia,1987-11-01,Female,Toronto,Ontario,Canada,2006-12-07,Active
105374,David,White,2006-04-16,Male,Ottawa,Ontario,Canada,2024-07-05,Active
105375,Sophia,Thomas,1955-11-02,Female,Toronto,Ontario,Canada,1978-05-25,Active
105376,Olivia,Thompson,1974-08-12,Male,Laval,Quebec,Canada,2007-04-06,Active
105377,Michael,Martin,1959-02-18,Female,Mississauga,Ontario,Canada,2014-09-29,Active
105378,David,Thomas,1944-10-21,Male,Moncton,New Brunswick,Canada,2003-04-08,Active
105379,Sarah,Jackson,1971-02-17,Male,Laval,Quebec,Canada,2019-09-10,Active
105380,Sarah,Thomas,1965-05-31,Female,Mississauga,Ontario,Canada,2006-11-09,Active
105381,Michael,Smith,2000-10-28,Male,Moncton,New Brunswick,Canada,2019-10-20,Active
105382,Ava,Smith,1975-07-16,Male,Laval,Quebec,Canada,1999-09-19,Inactive
105383,William,Brown,1983-09-25,Female,Ottawa,Ontario,Canada,2005-09-23,Active
105384,William,Jackson,2004-06-01,Female,Ottawa,Ontario,Canada,2026-05-11,Active
105385,James,White,1977-05-19,Male,Surrey,British Columbia,Canada,2020-06-21,Active
105386,Mia,Jackson,1988-06-06,Female,Laval,Quebec,Canada,2007-02-15,Active
105387,David,Lee,1977-01-30,Male,Surrey,British Columbia,Canada,2001-12-11,Inactive
105388,Ava,Taylor,1980-08-09,Male,Calgary,Alberta,Canada,2006-04-02,Active
105389,Sarah,Thomas,1957-02-24,Female,Vancouver,British Columbia,Canada,2011-11-25,Active
105390,Mia,Taylor,2004-11-21,Male,Calgary,Alberta,Canada,2023-02-22,Inactive
105391,Michael,Anderson,1963-04-18,Male,Victoria,British Columbia,Canada,2025-10-04,Active
105392,Michael,Harris,1962-08-01,Male,Victoria,British Columbia,Canada,1993-08-22,Active
105393,Emma,Anderson,1965-04-16,Female,Brampton,Ontario,Canada,2020-04-12,Inactive
105394,Emma,Anderson,1967-12-03,Female,Montreal,Quebec,Canada,2013-11-04,Active
105395,Emily,Thompson,1966-03-11,Male,Laval,Quebec,Canada,2000-05-09,Active
105396,James,Clark,1992-05-25,Female,Laval,Quebec,Canada,2010-10-13,Active
105397,Ava,Taylor,1989-07-16,Female,Toronto,Ontario,Canada,2018-01-27,Active
105398,William,Brown,1981-06-14,Male,Vancouver,British Columbia,Canada,2000-07-03,Active
105399,Ava,Taylor,1962-11-02,Female,Brampton,Ontario,Canada,2013-09-25,Active
105400,Mia,Harris,1957-10-18,Male,Quebec City,Quebec,Canada,1986-04-08,Active
105401,Emma,Lee,1986-12-28,Male,Toronto,Ontario,Canada,2025-08-03,Closed
105402,Olivia,Wilson,1991-04-26,Male,Winnipeg,Manitoba,Canada,2009-10-18,Active
105403,Olivia,Smith,1969-04-28,Male,Mississauga,Ontario,Canada,2001-01-16,Active
105404,Sarah,White,1960-10-31,Female,Surrey,British Columbia,Canada,1997-06-28,Active
105405,James,Lee,1972-09-16,Female,Victoria,British Columbia,Canada,2018-05-03,Active
105406,William,Harris,1979-03-18,Female,Hamilton,Ontario,Canada,2003-12-28,Active
105407,Olivia,Lewis,1947-09-13,Male,Calgary,Alberta,Canada,2013-03-28,Active
105408,Emma,Martin,1997-12-10,Male,Saskatoon,Saskatchewan,Canada,2019-05-25,Active
105409,Emily,Smith,1989-03-24,Male,Red Deer,Alberta,Canada,2008-10-23,Active
105410,Olivia,Jackson,1961-05-01,Male,Halifax,Nova Scotia,Canada,2018-12-17,Active
105411,James,Garcia,1996-06-13,Female,Montreal,Quebec,Canada,2016-10-18,Active
105412,Sarah,White,1991-12-15,Female,Regina,Saskatchewan,Canada,2017-03-06,Active
105413,Sarah,Wilson,1975-11-21,Female,Winnipeg,Manitoba,Canada,2013-09-28,Active
105414,Mia,Wilson,1998-04-07,Female,Edmonton,Alberta,Canada,2016-06-03,Active
105415,Robert,Martin,1956-11-15,Male,Red Deer,Alberta,Canada,2008-05-23,Active
105416,David,Jackson,1963-12-24,Male,Surrey,British Columbia,Canada,2006-06-01,Active
105417,William,Harris,2006-10-09,Male,Laval,Quebec,Canada,2026-03-30,Active
105418,Michael,Thomas,1956-05-21,Female,Montreal,Quebec,Canada,1980-02-07,Active
105419,Emily,Thomas,1997-09-29,Male,Laval,Quebec,Canada,2025-05-09,Active
105420,Jessica,Martin,1998-07-17,Male,Surrey,British Columbia,Canada,2017-02-21,Active
105421,Emma,Smith,1967-11-12,Female,Ottawa,Ontario,Canada,2024-02-29,Active
105422,Ava,Jackson,1973-05-20,Male,Victoria,British Columbia,Canada,2002-12-06,Active
105423,John,Thomas,2003-01-24,Female,Quebec City,Quebec,Canada,2021-06-21,Inactive
105424,David,Garcia,1963-08-13,Male,Mississauga,Ontario,Canada,1993-11-15,Active
105425,Robert,Thompson,1967-05-14,Female,Hamilton,Ontario,Canada,2005-10-30,Active
105426,David,Jackson,1944-08-26,Male,Mississauga,Ontario,Canada,1969-10-19,Active
105427,Emma,Taylor,1966-07-06,Female,Victoria,British Columbia,Canada,1997-02-09,Active
105428,Michael,Taylor,1956-03-22,Female,Ottawa,Ontario,Canada,1989-11-14,Active
105429,James,Taylor,1956-11-08,Male,Ottawa,Ontario,Canada,1983-05-02,Active
105430,Emma,Anderson,1976-04-19,Female,Mississauga,Ontario,Canada,2009-12-19,Active
105431,Ava,Garcia,1992-07-26,Female,Brampton,Ontario,Canada,2010-12-16,Active
105432,David,Smith,1996-03-23,Female,Ottawa,Ontario,Canada,2017-05-07,Active
105433,Robert,Smith,1967-08-14,Female,Brampton,Ontario,Canada,1991-07-08,Active
105434,Sarah,Harris,1975-08-24,Female,Surrey,British Columbia,Canada,1994-09-17,Active
105435,Sarah,Taylor,1948-11-02,Male,Victoria,British Columbia,Canada,1995-08-23,Active
105436,Ava,Clark,1961-06-01,Male,Halifax,Nova Scotia,Canada,2021-08-04,Inactive
105437,Daniel,Garcia,1963-08-21,Male,Mississauga,Ontario,Canada,1997-05-22,Active
105438,James,Garcia,2002-07-15,Female,Hamilton,Ontario,Canada,2024-07-12,Active
105439,Daniel,Jackson,1997-07-16,Female,Toronto,Ontario,Canada,2017-03-12,Active
105440,Emily,Jackson,1967-04-06,Female,Vancouver,British Columbia,Canada,2014-07-09,Active
105441,Sarah,Jackson,1954-11-12,Male,Brampton,Ontario,Canada,2009-06-26,Active
105442,Sarah,Wilson,1954-04-05,Female,Hamilton,Ontario,Canada,1994-06-18,Active
105443,Mia,Harris,1976-04-06,Female,Quebec City,Quebec,Canada,2003-01-25,Active
105444,Emma,Clark,2003-07-23,Male,Brampton,Ontario,Canada,2024-06-26,Active
105445,David,Taylor,1981-09-20,Female,Laval,Quebec,Canada,2016-01-03,Active
105446,William,Smith,1968-12-22,Male,Surrey,British Columbia,Canada,2014-11-16,Active
105447,Olivia,Harris,1996-03-12,Female,Calgary,Alberta,Canada,2016-09-07,Active
105448,Daniel,Thomas,1974-05-23,Male,Hamilton,Ontario,Canada,2004-08-13,Active
105449,Daniel,Garcia,1957-09-20,Female,Toronto,Ontario,Canada,2017-10-02,Active
105450,Michael,Clark,1996-04-12,Male,Laval,Quebec,Canada,2024-07-29,Active
105451,David,Lee,2001-06-14,Male,Toronto,Ontario,Canada,2025-04-24,Active
105452,Sophia,Thomas,1962-02-16,Female,Mississauga,Ontario,Canada,2016-01-27,Active
105453,Emma,Lewis,2005-10-15,Female,Quebec City,Quebec,Canada,2024-01-10,Active
105454,Sophia,Brown,1977-04-23,Male,Hamilton,Ontario,Canada,2004-04-23,Active
105455,Robert,Thomas,1959-03-10,Male,Hamilton,Ontario,Canada,1991-03-07,Active
105456,Michael,Taylor,1998-07-30,Female,Victoria,British Columbia,Canada,2019-12-08,Active
105457,Michael,Lewis,1952-11-15,Female,Red Deer,Alberta,Canada,1998-01-28,Active
105458,William,Martin,1960-02-19,Male,Hamilton,Ontario,Canada,1987-01-23,Inactive
105459,Sarah,Thomas,1967-02-11,Male,Quebec City,Quebec,Canada,2017-11-11,Active
105460,Mia,Wilson,2000-05-04,Male,St. John's,Newfoundland and Labrador,Canada,2022-07-10,Active
105461,Mia,Garcia,2003-10-24,Female,Hamilton,Ontario,Canada,2022-03-20,Active
105462,James,Martin,1956-01-24,Female,Victoria,British Columbia,Canada,2016-09-27,Active
105463,Olivia,Clark,1945-01-02,Female,Brampton,Ontario,Canada,1982-11-18,Active
105464,Robert,Jackson,1997-10-29,Male,Regina,Saskatchewan,Canada,2021-12-09,Active
105465,Michael,Wilson,1977-08-20,Female,Toronto,Ontario,Canada,2008-08-18,Active
105466,Emily,Thomas,1968-10-15,Male,Toronto,Ontario,Canada,2000-12-06,Active
105467,James,Martin,1944-07-03,Female,Moncton,New Brunswick,Canada,1983-10-12,Active
105468,William,Taylor,1978-07-14,Male,Surrey,British Columbia,Canada,2008-11-23,Active
105469,Emily,Brown,1952-06-12,Male,Toronto,Ontario,Canada,1974-04-15,Inactive
105470,Robert,Clark,1978-09-27,Male,Calgary,Alberta,Canada,2017-06-19,Active
105471,Emily,White,1953-07-31,Male,Winnipeg,Manitoba,Canada,2007-04-08,Active
105472,Daniel,Thomas,1956-11-28,Male,Montreal,Quebec,Canada,2001-07-11,Active
105473,Sophia,Harris,1951-12-07,Female,Brampton,Ontario,Canada,2020-03-24,Active
105474,Michael,Garcia,1954-11-24,Female,Toronto,Ontario,Canada,2002-08-13,Active
105475,James,Smith,1988-02-15,Female,Halifax,Nova Scotia,Canada,2014-02-10,Active
105476,Sarah,Jackson,1988-10-26,Female,Brampton,Ontario,Canada,2018-12-02,Active
